"cod_articulo";"nom_articulo";"nro_lote";"cantidad";"fec_venc";"categoria";"PSComputerName";"RunspaceId";"PSShowComputerName"
"800000001132";"BELL MARK - TORNILLOS 1/4   20 x 100 -  MC2814";"12120254       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001133";"BELL MARK - MEMBRANA P/TECLADO - EY0051";"12120255       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001135";"HASCO-BUJE Z 10/46/24";"13010157       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001176";"BELL MARK - INTERRUPTOR DE VOLQUETE (P10701)";"13050117       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001204";"KOCH TECHNIK - PARTES PARA SECADORA";"13110541       ";"6.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001209";"AMACO - CABEZAL 107xi - TT1017";"19110225       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001228";"TOSS - CINTA CALEFACTORA C/CONECTOR 8,00 X 0,100 X 456 MM";"13090076       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001229";"TOSS - BANDA DE SILICONA 12 X 2 MM";"13090077       ";"20.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001230";"TOSS - CINTA AUTOADHESIVA DE TEFLON";"13090078       ";"29.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001231";"TOSS - CINTA PARA TERMOSELLADO";"13090079       ";"22.16";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001280";"KIT REPUESTOS REXROTH 5727410002 P/5727560920";"14060290       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001281";"KIT REPUESTOS REXROTH 5727400002 P/5727980920";"14060291       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001283";"CABEZAL SG M10 (372-0620)";"14090431       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001286";"BUJE ENTRADA TUB. USM 150/35";"14090434       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001304";"HEATERBAND 142x74 1700W 230V  83949866";"20060038       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001306";"HEATERBAND 45x27 255W  89654666";"20060039       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001320";"RESISTENCIA PWF 16 A 6mm D PT100 (PWF 97) 1144003";"17030368       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001331";"VENTILADOR P/MAQ.SELLAR BOLSAS (CATETER)";"21040122       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001341";"CONECTOR P/RESISTENCIA 111-10111";"15060271       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001342";"CONECTOR 111-10345";"15060272       ";"3.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001343";"CONECTOR MACHO 111-10120";"15060273       ";"6.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001345";"VALVULA DE RETENCION 80105";"22020193       ";"1720.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001346";"CONECTOR MACHO 98653";"22020194       ";"430.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001347";"TAPON 99922";"22020195       ";"445.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001367";"Controlador de temperatura digital  43 15 09  E5EN-Q3MT-500N";"20100043       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001396";"CEPILLO DE ACERO INOXIDABLE P61322";"15090239       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001408";"HASCO - EXPULSOR Z42/1,7X100";"16100274       ";"9.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001422";"HASCO - EXPULSOR Z441/1,4X80";"16100275       ";"6.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001423";"HASCO - EXPULSOR Z42/2X60";"16100276       ";"10.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001432";"SACABOCADO 0,50X0,035X1,5 -304 SS TIN CR0500355N18R4";"16110288       ";"15.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001538";"3-Pole instr.cable w/Earthed plug- 51 53 40 - PB-415-13-S -Cable black length 4m cross-section 1,5mm";"17010189       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001558";"Casquillo expulsor, endurecido y nitrurado Z45/5x2,5x200";"20010081       ";"3.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001565";"MAQUINA PRESILLADORA DÜRKOPP ADLER 512-211-01";"19050250       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001567";"HASCO EXPULSOR Z41/12X200";"19070253       ";"11.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001572";"RESISTENCIA KELLER IHNE DGM  90x22MM  230-250V 375W 2000MM  1118176";"20060040       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001573";"RESISTENCIA KELLER IHNE DGM  45x30MM  230-250V 425W 1500MM  1128998";"20060041       ";"3.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001574";"Resistencia de 80W PARA MAQUINA DE SOLDAR";"20060042       ";"10.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001575";"Termocupla PARA MAQUINA DE SOLDAR";"20060043       ";"6.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001576";"Filtro completo 1FT5 insert 12405365 -  Inyectora Demag";"20060044       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001579";"Arandela de Bloqueo EE200-440   892 195 65";"20060047       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001581";"Registrador de Recorrido Nr. 025278   6905965  para Demag N° 7163-0049";"20060049       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001582";"Registrador de Recorrido Nr. 025273   6905465  para Demag N° 7163-0049";"20060050       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001583";" 2IK6RGN-CW2E - Alternating-Current Motor with Tachometer, Oriental Motor    154-22-397     ";"20060051       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001584";" 2GN180S - Spur Gear Drive for Ik + Es, Oriental Motor  154-22-438   ";"20060052       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001624";"SOEBYGAARD TH2400 TRIMMING HEAD ø6,7";"14020365       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001629";"Conector 1/8 NPT C 1/4 T    P20012     -  BELL-MARK";"20110187       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001630";"Expulsor endurecido forma AH  Z40/1,2 x 63  p/Embudo LL";"20110292       ";"20.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001631";"Expulsor endurecido forma AH Z40/1,7 x 63  p/Embudo LL";"20110293       ";"20.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001634";"Unidad de centrado, redonda   Z051/16   ( Molde: Cánulas)";"20110296       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001635";"Posicionador de bola ranurada con perno a presión   Z370/8x16  ( Molde: Cánulas)";"20110297       ";"8.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001636";"Cinta de calibre   Z 257/5/0,03 x 300  ( Molde: Cánulas)";"20110298       ";"8.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001637";"Cinta de calibre   Z 257/5/0,05 x 300  ( Molde: Cánulas)";"20110299       ";"8.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001638";"Cinta de calibre    Z 257/5/0,10 x 300  ( Molde: Cánulas)";"20110300       ";"3.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001639";"Cinta de calibre   Z 257/5/0,15 x 300  ( Molde: Cánulas)";"20110301       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001640";"Posicionador de bola para inseción   Z374   (Molde: Multivac)";"20110302       ";"10.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001830";"LASER B.N2.288.0260 (ZUMBACH)";"14060145       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001831";"HASCO-EXPULSOR Z42 /1,0x60";"14090440       ";"18.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001832";"HASCO-EXPULSOR Z42 /1,2x100";"14090441       ";"10.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001833";"HASCO-EXPULSOR Z42 /1,4x100";"14090442       ";"10.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001839";"HASCO-EXPULSOR Z40 /3 x 40 63550";"19060103       ";"20.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001839";"HASCO-EXPULSOR Z40 /3 x 40 63550";"20110305       ";"50.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001848";"CUCHILLA P/CINTA FIJACION";"19090292       ";"5.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001851";"PICO P/COLADA CALIENTE Z20215/25x56";"20110306       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001852";"RESISTENCIA DGS ? 25mm L:22mm 230V 120W Cable 1000mm";"15070238       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001859";"RESISTENCIA DGS 22W L:22MM 230V 70W CABLE 250MM";"21060020       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001861";"MOTOR 41K25GN-CW2E P/IMPRESORA MULTIVAC";"16060312       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001862";"ENGRANAJE 4GN9RAA P/IMPRESORA MULTIVAC";"16060313       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001863";"BOMBA DE CALOR CHP15001S P150S (CHILLHEAT P150)";"17120181       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001865";"LIMAS CURVAS 0 400 824 - 150mm";"18090222       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001866";"LIMAS CURVAS 0 400 825 - 150mm";"18090223       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001868";"LIMAS CURVAS 0 400 827 - 150mm";"18090224       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001870";"LIMAS CURVAS 0 400 830 - 150mm";"18090225       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001871";"LIMAS CURVAS 0 400 831 - 150mm";"18090226       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001873";"LIMAS CURVAS 0 400 834 - 150mm";"18090227       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001874";"HASCO EXPULSOR Z40/10X100";"18090228       ";"10.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001875";"HASCO EXPULSOR Z40/2X40";"19060104       ";"20.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001875";"HASCO EXPULSOR Z40/2X40";"20110307       ";"15.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001876";"HASCO EXPULSOR Z40/5X8Ç0";"18090230       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001877";"HASCO EXPULSOR Z40/2,1X100";"18090231       ";"15.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001878";"PUNZON CORTADOR Z475/10X100 (T3010)";"18090232       ";"5.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001884";"Fresa turbina 41 42 038 505";"19080167       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001885";"Fresa turbina 41 42 038 313";"19080168       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001886";"escariador 2,0 41 13 010 020";"19080169       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001887";"escariador 2,5 41 13 010 025";"19080170       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001888";"escariador 3,0 41 13 010 030";"19080171       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001889";"escariador 4,0 41 13 010 040";"19080172       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001897";"SENSOR PT 100";"22050143       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001898";"SENSOR TEF 16 100139";"22050144       ";"3.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000001899";"VALVULA NEUMATICA C/ESCAPE RAPIDO DE 1""";"22050145       ";"5.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002120";"TERMOCUPLA TEF 16B Ø8mm Fe-CuNi Typ L, AS 2000 mm 1617496";"20030406       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002122";"HASCO-EXPULSOR endurecido forma AH Z40/10.5x160";"20030408       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002123";"Hasco - Casquillo expulsor, endurecido y nitrurado Z45/14x10x150";"20030409       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002124";"HASCO-EXPULSOR endurecido forma AH Z40/2.5x100";"20100044       ";"6.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002126";"Supply plate, complete with O-rings 8985003902 (repuestos MV)";"20030412       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002127";"Sandwich plate 740, complete with O-rings 8985003922 (repuestos MV)";"20030413       ";"8.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002128";"Adapter for separate air supply 8939102500 (repuestos MV)";"20030414       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002129";"End plate 8985003912 (repuestos MV)";"20030415       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002148";"RELE DE 3 FASES (110-83-595)";"20100047       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002149";"EXPULSOR FORMA CH (Z443/1,3X63)";"20100048       ";"11.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002150";"EXPULSOR FORMA CH (Z443/1X63)";"20100049       ";"20.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002151";"EXPULSOR FORMA CH (Z443/1,4X63)";"20100050       ";"16.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002152";"EXPULSOR FORMA CH (CZ40/1,7X63)";"20100051       ";"15.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002153";"EXPULSOR FORMA AH (Z40/2X63)";"20100052       ";"16.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002154";"EXPULSOR FORMA AH (Z40/2,1X63)";"20100053       ";"10.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002156";"CASQUILLO EXPULSOR (Z45/2X1X50)";"20100054       ";"16.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002157";"EXPULSOR FORMA AH (Z40/2X100)";"20100055       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002158";"CASQUILLO EXPULSOR (Z457/4X100)";"20100056       ";"3.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002160";"EXPULSOR (Z441/1X100)";"20100057       ";"20.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002161";"RESISTENCIA CILINDRICA KABEL 1220 (839 496 66)";"20100058       ";"2.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002162";"TERMOCUPLA  EXTREMO CHATO - KCA 2X0,22mm² N° 1320956";"21090015       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800000002163";"MOTOR ALIMENTADOR EXTRUDER SMO-116 127-00 HEVO";"22080088       ";"1.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800007800002";"HASCO-EXPULSOR Z45/14X10X100";"21070128       ";"3.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800007800004";"HASCO-EXPULSOR Z41/10X160";"21070130       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"800007800007";"HASCO-EXPULSOR Z451/4X2,5X60";"22020103       ";"8.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"801412000000";"Aguja G 14 x 1 1/2 (hypodermic needle G14 x 1 1/2 HY1014)";"19110135       ";"348.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"811753000000";"CAN.PUNC. 2P 17.5G 257B130200 GRAD.";"20110453       ";"190.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"832206000000";"TUBULADURA IMPRESA HIDROFILIZADA P/JJ 26CM CH6";"19120113       ";"16.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"832207000000";"TUBULADURA IMPRESA HIDROFILIZADA P/JJ 26CM CH7";"17080071       ";"49.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"841167000000";"BRANULA MT G16 7CM  04206274";"20110175       ";"6405.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"871001100106";"MANDRIL P/FOLEY SILICONA CH6";"19020326       ";"99.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
"896503103000";"TUBO ENDOT. C/B 3,0MM BULK - EPSA";"19070230       ";"4.00";"2050-12-31";"FUTURO BASURA (sin vencimiento real)";"192.168.2.47";"8e608305-275c-4c78-956d-c5f7b754ca8c";"True"
